[2026-05-15 23:21:46] [INFO] [rk3568_vision] ============================================================
[2026-05-15 23:21:46] [INFO] [rk3568_vision] RK3568 智能视觉识别系统启动
[2026-05-15 23:21:46] [INFO] [rk3568_vision] ============================================================
[2026-05-15 23:21:46] [INFO] [rk3568_vision] NPU 加速: 关闭
[2026-05-15 23:21:46] [INFO] [camera] 摄像头初始化，使用子码流
[2026-05-15 23:21:46] [INFO] [camera] RTSP 地址: rtsp://admin:***@192.168.0.66:554/Streaming/Channels/201
[2026-05-15 23:24:01] [INFO] [rk3568_vision] ============================================================
[2026-05-15 23:24:01] [INFO] [rk3568_vision] RK3568 智能视觉识别系统启动
[2026-05-15 23:24:01] [INFO] [rk3568_vision] ============================================================
[2026-05-15 23:24:01] [INFO] [rk3568_vision] NPU 加速: 关闭
[2026-05-15 23:24:01] [INFO] [camera] 摄像头初始化，使用子码流
[2026-05-15 23:24:01] [INFO] [camera] RTSP 地址: rtsp://admin:***@192.168.0.66:554/Streaming/Channels/201
[2026-05-15 23:24:02] [INFO] [camera] 视频流连接成功: 1920x1080 @ 25.0fps
[2026-05-15 23:24:02] [INFO] [ws_pusher] WebSocket 推送服务初始化: ws://0.0.0.0:8765
[2026-05-15 23:24:02] [INFO] [ws_pusher] WebSocket 推送服务已启动
[2026-05-15 23:24:02] [INFO] [camera] 视频流读取线程已启动
[2026-05-15 23:24:02] [INFO] [rk3568_vision] 开始实时检测...
[2026-05-15 23:24:02] [INFO] [rk3568_vision] WebSocket 客户端连接数: 0
[2026-05-15 23:24:02] [INFO] [ws_pusher] WebSocket 服务器运行中: ws://0.0.0.0:8765
[2026-05-15 23:24:03] [INFO] [rk3568_vision] FPS: 628.7 |  | 客户端: 0
[2026-05-15 23:38:44] [INFO] [rk3568_vision] FPS: 1151.2 |  | 客户端: 0
[2026-05-15 23:38:45] [INFO] [rk3568_vision] FPS: 1151.7 |  | 客户端: 0
[2026-05-15 23:38:46] [INFO] [rk3568_vision] FPS: 1154.9 |  | 客户端: 0
[2026-05-15 23:38:47] [INFO] [rk3568_vision] FPS: 1149.9 |  | 客户端: 0
[2026-05-15 23:38:48] [INFO] [rk3568_vision] FPS: 1158.5 |  | 客户端: 0
[2026-05-15 23:38:49] [INFO] [rk3568_vision] FPS: 1149.6 |  | 客户端: 0
[2026-05-15 23:38:50] [INFO] [rk3568_vision] FPS: 1151.7 |  | 客户端: 0
[2026-05-15 23:38:51] [INFO] [rk3568_vision] FPS: 1155.5 |  | 客户端: 0
[2026-05-15 23:38:52] [INFO] [rk3568_vision] FPS: 1151.9 |  | 客户端: 0
[2026-05-15 23:38:53] [INFO] [rk3568_vision] FPS: 1145.7 |  | 客户端: 0
[2026-05-15 23:38:54] [INFO] [rk3568_vision] FPS: 1152.8 |  | 客户端: 0
[2026-05-15 23:38:55] [INFO] [rk3568_vision] FPS: 1152.6 |  | 客户端: 0
[2026-05-15 23:38:56] [INFO] [rk3568_vision] FPS: 1145.9 |  | 客户端: 0
[2026-05-15 23:38:57] [INFO] [rk3568_vision] FPS: 1061.3 |  | 客户端: 0
[2026-05-15 23:38:58] [INFO] [rk3568_vision] FPS: 1070.7 |  | 客户端: 0
[2026-05-15 23:38:59] [INFO] [rk3568_vision] FPS: 1057.4 |  | 客户端: 0
[2026-05-15 23:39:00] [INFO] [rk3568_vision] FPS: 1071.6 |  | 客户端: 0
[2026-05-15 23:39:01] [INFO] [rk3568_vision] FPS: 1097.8 |  | 客户端: 0
[2026-05-15 23:39:02] [INFO] [rk3568_vision] FPS: 1135.5 |  | 客户端: 0
[2026-05-15 23:39:03] [INFO] [rk3568_vision] FPS: 1137.2 |  | 客户端: 0
[2026-05-15 23:39:04] [INFO] [rk3568_vision] 收到退出信号，正在停止...
[2026-05-15 23:39:04] [INFO] [rk3568_vision] 正在释放资源...
[2026-05-15 23:39:04] [INFO] [camera] 视频流已停止
[2026-05-15 23:39:04] [ERROR] [ws_pusher] WebSocket 服务器异常: Event loop stopped before Future completed.
[2026-05-15 23:39:04] [INFO] [ws_pusher] WebSocket 推送服务已停止
[2026-05-15 23:39:04] [INFO] [rk3568_vision] 系统已停止
[2026-05-16 03:35:00] [INFO] [rk3568_vision] ============================================================
[2026-05-16 03:35:00] [INFO] [rk3568_vision] RK3568 智能视觉识别系统启动
[2026-05-16 03:35:00] [INFO] [rk3568_vision] ============================================================
[2026-05-16 03:35:00] [INFO] [rk3568_vision] NPU 加速: 开启
[2026-05-16 03:35:00] [INFO] [camera] 摄像头初始化，使用子码流
[2026-05-16 03:35:00] [INFO] [camera] RTSP 地址: rtsp://admin:***@192.168.0.66:554/Streaming/Channels/201
[2026-05-16 03:35:01] [INFO] [camera] 视频流连接成功: 1920x1080 @ 25.0fps
[2026-05-16 03:35:01] [INFO] [person_detector] 行人检测器初始化 (NPU=开启)
[2026-05-16 03:35:01] [WARNING] [person_detector] rknnlite2 未安装，回退到 ONNX 模式
[2026-05-16 20:56:49] [INFO] [camera] 使用 FFmpeg 软解码 (OpenCV 无 GStreamer 后端)
[2026-05-16 20:56:49] [INFO] [rk3568_vision] ============================================================
[2026-05-16 20:56:49] [INFO] [rk3568_vision] RK3568 智能视觉识别系统启动（多线程流水线）
[2026-05-16 20:56:49] [INFO] [rk3568_vision] ============================================================
[2026-05-16 20:56:49] [INFO] [rk3568_vision] NPU 加速: 开启
[2026-05-16 20:56:49] [INFO] [camera] 摄像头初始化，使用子码流
[2026-05-16 20:56:49] [INFO] [camera] RTSP 地址: rtsp://admin:***@192.168.0.66:554/Streaming/Channels/201
[2026-05-16 20:56:50] [INFO] [camera] 软解码连接成功: 1920x1080 @ 25.0fps [FFmpeg]
[2026-05-16 20:56:50] [INFO] [person_detector] 行人检测器初始化 (NPU=开启)
[2026-05-16 20:56:50] [WARNING] [person_detector] rknnlite2 未安装，回退到 ONNX 模式
[2026-05-16 21:30:37] [INFO] [camera] 使用 FFmpeg 软解码 (OpenCV 无 GStreamer 后端)
[2026-05-16 21:30:37] [INFO] [rk3568_vision] ============================================================
[2026-05-16 21:30:37] [INFO] [rk3568_vision] RK3568 智能视觉识别系统启动（多线程流水线）
[2026-05-16 21:30:37] [INFO] [rk3568_vision] ============================================================
[2026-05-16 21:30:37] [INFO] [rk3568_vision] NPU 加速: 开启
[2026-05-16 21:30:37] [INFO] [camera] 摄像头初始化，使用子码流
[2026-05-16 21:30:37] [INFO] [camera] RTSP 地址: rtsp://admin:***@192.168.0.66:554/Streaming/Channels/201
[2026-05-16 21:30:38] [INFO] [camera] 软解码连接成功: 1920x1080 @ 25.0fps [FFmpeg]
[2026-05-16 21:30:38] [INFO] [person_detector] 行人检测器初始化 (NPU=开启)
[2026-05-16 21:30:38] [WARNING] [person_detector] rknnlite2 未安装，回退到 ONNX 模式
